CNTRYID	SEQID	PS1_u01a_num_of_created_emails	PS1_u01a_num_of_diff_emails_views	PS1_u01a_num_of_email_views	PS1_u01a_num_of_revisited_emails	PS1_u01a_seq_of_viewed_emails	PS1_u01a_num_help	PS1_u01a_first_interaction_time	PS1_u01a_time_on_task	PS1_u01a_num_cancel	PS1_u01b_num_of_created_emails	PS1_u01b_num_of_diff_emails_views	PS1_u01b_num_of_email_views	PS1_u01b_num_of_revisited_emails	PS1_u01b_seq_of_viewed_emails	PS1_u01b_num_help	PS1_u01b_first_interaction_time	PS1_u01b_time_on_task	PS1_u01b_num_cancel	PS1_u03a_num_help	PS1_u03a_first_interaction_time	PS1_u03a_time_on_task	PS1_u03a_num_switching_environment	PS1_u03a_num_cancel	PS1_u03a_seq_switching_environment	PS1_u06a_num_help	PS1_u06a_first_interaction_time	PS1_u06a_time_on_task	PS1_u06a_num_of_diff_visited_pages	PS1_u06a_num_of_page_revisits	PS1_u06a_num_of_page_visits	PS1_u06a_seq_visited_web_pages	PS1_u06a_seq_time_spent_on_web_pages	PS1_u06a_num_cancel	PS1_u06b_num_help	PS1_u06b_first_interaction_time	PS1_u06b_time_on_task	PS1_u06b_num_of_diff_visited_pages	PS1_u06b_num_of_page_revisits	PS1_u06b_num_of_page_visits	PS1_u06b_seq_visited_web_pages	PS1_u06b_seq_time_spent_on_web_pages	PS1_u06b_num_cancel	PS1_u21_num_help	PS1_u21_first_interaction_time	PS1_u21_time_on_task	PS1_u21_num_cancel	PS1_u04a_num_help	PS1_u04a_first_interaction_time	PS1_u04a_time_on_task	PS1_u04a_num_switching_environment	PS1_u04a_num_cancel	PS1_u04a_seq_switching_environment	PS2_u19a_num_help	PS2_u19a_first_interaction_time	PS2_u19a_time_on_task	PS2_u19a_num_switching_environment	PS2_u19a_num_cancel	PS2_u19a_seq_switching_environment	PS2_u19b_num_help	PS2_u19b_first_interaction_time	PS2_u19b_time_on_task	PS2_u19b_num_switching_environment	PS2_u19b_num_cancel	PS2_u19b_seq_switching_environment	PS2_u07_num_help	PS2_u07_first_interaction_time	PS2_u07_time_on_task	PS2_u07_num_of_diff_visited_pages	PS2_u07_num_of_page_revisits	PS2_u07_num_of_page_visits	PS2_u07_seq_visited_web_pages	PS2_u07_seq_time_spent_on_web_pages	PS2_u07_num_cancel	PS2_u02_num_of_created_emails	PS2_u02_num_of_diff_emails_views	PS2_u02_num_of_email_views	PS2_u02_num_of_revisited_emails	PS2_u02_seq_of_viewed_emails	PS2_u02_num_help	PS2_u02_first_interaction_time	PS2_u02_time_on_task	PS2_u02_num_of_diff_visited_pages	PS2_u02_num_of_page_revisits	PS2_u02_num_of_page_visits	PS2_u02_seq_visited_web_pages	PS2_u02_seq_time_spent_on_web_pages	PS2_u02_num_switching_environment	PS2_u02_num_cancel	PS2_u02_seq_switching_environment	PS2_u16_num_of_created_emails	PS2_u16_num_of_diff_emails_views	PS2_u16_num_of_email_views	PS2_u16_num_of_revisited_emails	PS2_u16_seq_of_viewed_emails	PS2_u16_num_help	PS2_u16_first_interaction_time	PS2_u16_time_on_task	PS2_u16_num_cancel	PS2_u11b_num_of_created_emails	PS2_u11b_num_of_diff_emails_views	PS2_u11b_num_of_email_views	PS2_u11b_num_of_revisited_emails	PS2_u11b_seq_of_viewed_emails	PS2_u11b_num_help	PS2_u11b_first_interaction_time	PS2_u11b_time_on_task	PS2_u11b_num_cancel	PS2_u23_num_of_created_emails	PS2_u23_num_of_diff_emails_views	PS2_u23_num_of_email_views	PS2_u23_num_of_revisited_emails	PS2_u23_seq_of_viewed_emails	PS2_u23_num_help	PS2_u23_first_interaction_time	PS2_u23_time_on_task	PS2_u23_num_of_diff_visited_pages	PS2_u23_num_of_page_revisits	PS2_u23_num_of_page_visits	PS2_u23_seq_visited_web_pages	PS2_u23_seq_time_spent_on_web_pages	PS2_u23_num_switching_environment	PS2_u23_num_cancel	PS2_u23_seq_switching_environment
ZA6712_GB.data	2649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2651	0	1	1	0	u01a_item101	0	39217	86363	0	0	5	10	5	u01b_item101|u01b_item103|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item104|u01b_item102|u01b_item101|u01b_item103	1	59398	293284	0	1	63015	327543	4	0	WB|SS|WB|SS|WB	0	92349	153925	1	0	1	u06a_default	153925	0	0	13633	223104	6	7	13	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|main	13826|47365|4187|28177|2524|42002|2800|31913|2580|15566|7086|18212|6866	0	0	79667	363453	0	0	71375	523444	34	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	32766	140869	3	1	SS|MC|SS|MC	0	50598	234109	6	0	MC|SS|MC|SS|MC|SS|MC	0	23939	25735	1	0	1	main	25735	0	0	1	1	0	u02_item101	0	14671	53647	0	0	0			0	0	MC	1	2	3	1	u16_item101|newmail1|u16_item101	0	11828	26661	0	0	0	0	0		0	10319	37118	0	0	0	0	0		0	15611	33637	4	1	5	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12	15782|7404|2410|4783|3258	0	0	WB
ZA6712_GB.data	2654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	58570	128080	3	0	SS|MC|SS|MC	0	29157	402859	9	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS	0	57935	196965	12	14	26	main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page4|unit7page5|unit7page4|main|unit7page6|u07_pg6_txt12_popup|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|unit7page5|unit7page4	58171|10284|5772|15630|3319|1727|4508|15928|3235|1702|1819|14404|14330|1080|3654|8494|3669|3203|1730|6250|2795|1068|2588|4751|3515|3339	0	0	4	6	2	u02_item101|u02_item101|u02_item102|u02_item103|u02_item103|u02_item104	0	19901	435335	6	31	37	main|WP|main|unit02page2|main|unit02page3|MC|unit02page3|MC|unit02page3|unit02page2|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page1|MC|unit02page1|unit02page3|unit02page2|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|MC|unit02page1|unit02page5|unit02page3|MC|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|unit02page2|unit02page1|WP|MC|unit02page1|MC|unit02page1|unit02page3|u02_pg3_txt90|unit02page3	4816|2686|5299|5315|1470|7633|6534|58191|5988|4613|8589|14953|3999|8892|4605|5359|2791|5626|23313|3179|5963|4441|28178|1621|5707|16053|1798|5171|11860|4485|6226|4188|9620|2638|9170|2115|7563|3029|3085|2499|30792|1211|10972|5993|3609|1780|14538|1608|4322	24	0	MC|WB|WP|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|WP|MC|WB|MC|WB	0	3	8	5	u16_item101|u16_item102|u16_item104|u16_item101|u16_item102|u16_item104|u16_item101|u16_item101	0	24777	164712	0	0	2	3	1	u11b_item702|u11b_item703|u11b_item703	0	11108	57283	0	0	3	4	1	u23_item115|u23_item111|u23_item115|u23_item305	0	10970	189555	7	8	15	main|MC|main|unit23page5|main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|unit23page12|unit23page1|unit23page2|MC|unit23page2|u023_pg2_txt22_popup	10971|72325|4730|11836|3910|4896|4717|2943|1272|8400|3968|2710|6721|6536|18085|2351|7610|15574	6	1	WB|MC|WB|MC|WB|MC|WB
ZA6712_GB.data	2655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	48965	131580	5	0	SS|MC|SS|MC|SS|MC	0	22140	85194	4	0	MC|SS|MC|SS|MC	0	18468	73492	9	7	16	main|unit7page7|main|unit7page6|main|unit7page4|main|unit7page2|main|unit7page3|main|unit7page1|main|unit7page7|u07_pg7_popup6|book=page7	18648|9576|2322|4023|1877|3781|10337|3842|2411|2294|1542|2671|3139|2822|2254|1953	0	0	4	4	0	u02_item101|u02_item102|u02_item103|u02_item104	0	26542	91891	0	0	0			0	0	MC	0	4	5	1	u16_item101|u16_item102|u16_item103|u16_item104|u16_item101	0	13011	30232	0	0	3	3	0	u11b_item701|u11b_item702|u11b_item703	0	10590	28997	0	0	0	0	0		0	10031	46395	4	4	8	main|unit23page5|MC|unit23page5|MC|unit23page5|u023_pg5_txt6_popup|unit23page5|u023_pg5_txt5_popup|unit23page5	10031|2623|3966|10115|6809|3990|2416|1774|2123|2548	4	0	WB|MC|WB|MC|WB
ZA6712_GB.data	2662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2665	0	4	4	0	u01a_item101|u01a_item103|u01a_item102|u01a_item105	0	24250	81077	0	0	1	1	0	u01b_item101	0	28916	147325	0	0	44541	76056	3	0	WB|SS|WB|SS	0	30190	88142	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	30190|3328|54624	0	0	11060	82290	6	8	14	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|main|unit06bpage3	11273|15746|2039|8942|2468|5014|1801|5433|2412|5487|1880|2518|8739|8538	0	0	16903	209681	0	0	0	24828	0	0	MC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	56496	142614	3	0	SS|MC|SS|MC	0	70067	182074	3	0	MC|SS|MC|SS	0	91801	275758	12	20	32	main|unit7page3|main|unit7page7|main|unit7page3|unit7page8|unit7page3|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page3|unit7page8|unit7page3|main|unit7page2|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page4|u07_pg4_popup6|unit7page4|unit7page5|unit7page4|u07_pg4_popup6|book=page4	91967|21703|3102|11853|2715|6013|3836|1185|4628|3754|11904|15610|1994|2507|2768|2217|5355|10661|3604|13962|7037|1771|3542|2555|2990|11565|1970|7423|9354|2328|1535|2350	0	2	3	5	2	u02_item101|newmail1|u02_item101|newmail2|u02_item101	0	45755	251892	3	3	6	main|MC|main|unit02page2|unit02page1|MC|WP|MC|unit02page1|WP|MC|unit02page1	13727|45130|2067|10059|19475|8657|7369|5256|11330|6980|68409|7676	10	0	MC|WB|MC|WB|MC|WP|MC|WB|WP|MC|WB	0	1	1	0	u16_item101	0	17529	167352	0	0	0	0	0		0	30977	66497	0	0	1	1	0	u23_item305	0	31200	205534	4	1	5	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC	31429|3907|5021|4022|2027|159128	1	0	WB|MC
ZA6712_GB.data	2671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	2673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	46946	127659	1	0	SS|MC	breakoff	breakoff	breakoff	breakoff	breakoff	breakoff	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing	Citem_missing
ZA6712_GB.data	2674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	96538	115180	1	0	SS|MC	0	47998	167584	3	0	MC|SS|MC|SS	0	32119	84365	3	1	4	main|unit7page2|u07_pg2_popup6|unit7page2	32375|42071|2244|7675	0	0	0	0	0		0	18309	25300	0	0	0			0	0	MC	0	1	2	1	u16_item101|u16_item101	0	22304	57144	0	0	0	0	0		0	9526	18389	0	0	0	0	0		0	27379	59104	4	2	6	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|u023_pg12_txt6_popup	27600|16518|2691|4666|1912|5717	0	0	WB
ZA6712_GB.data	2675	1	3	4	1	u01a_item101|u01a_item101|u01a_item202|newmail1	0	46917	360305	0	1	2	2	0	u01b_item101|newmail1	0	48910	110214	0	0	0	190799	0	0	WB	0	118640	316933	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	118640|2979|195314	0	0	35315	104605	3	2	5	main|unit06bpage7|main|unit06bpage5|main	35504|11254|8478|12311|37058	0	0	82336	418336	0	0	0	61548	0	0	MC	1	62660	166103	3	0	SS|MC|SS|MC	0	35590	416740	4	0	MC|SS|MC|SS|MC	0	1718	134096	2	0	2	main|unit7page2	1831|132265	0	0	0	0	0		0	0	15911	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	0	4737	0	0	0	0	0		0	0	19666	0	0	0	0	0		0	23853	97773	5	5	10	main|unit23page5|u023_pg5_txt5_popup|unit23page5|u023_pg5_txt6_popup|unit23page5|u023_pg5_txt4_popup|unit23page5|u023_pg5_txt4_popup|unit23page5	23853|2530|2604|10957|2530|3110|3559|32212|1709|14709	0	0	WB
